18.43858	3.662897
18.51853	3.656843
18.59848	3.505178
18.67844	3.416163
18.75839	3.486102
18.83834	3.372824
18.9183	3.393515
18.99825	3.195213
19.0782	3.230056
19.15816	3.278786
19.23811	3.243789
19.31806	3.383379
19.39802	3.318813
19.47797	3.559276
19.55792	3.664907
19.63787	3.623754
19.71783	3.943117
19.79778	4.303394
19.87773	4.991344
19.95769	5.730466
20.03764	7.377958
20.11759	9.874925
20.19755	13.70179
20.2775	17.1451
20.35745	18.39376
20.4374	15.80731
20.51736	11.7063
20.59731	7.604018
20.67726	5.085549
20.75722	4.284679
20.83717	3.540963
20.91712	3.124938
20.99708	2.934302
21.07703	2.675526
21.15698	2.648678
21.23693	2.441596
21.31689	2.438519
21.39684	2.324373
21.47679	2.351065
21.55675	2.222632
21.6367	2.161552
21.71665	2.230956
21.79661	2.257615
21.87656	2.176206
21.95651	2.178894
22.03646	2.012943
22.11642	2.140531
22.19637	2.025274
22.27632	2.012432
22.35628	2.038386
22.43623	1.941342
22.51618	2.06643
22.59614	2.022747
22.67609	2.019075
22.75604	2.006023
22.83599	2.035524
22.91595	1.918227
22.9959	1.848424
23.07585	1.979892
23.15581	1.890199
23.23576	1.945647
23.31571	1.975862
23.39567	1.907284
23.47562	1.869621
23.55557	1.917628
23.63553	1.911579
23.71548	1.841425
23.79543	1.88085
23.87538	1.913526
23.95534	1.752389
24.03529	1.819078
24.11524	1.700859
24.1952	1.895314
24.27515	1.991025
24.3551	1.833255
24.43506	1.791215
24.51501	1.846944
24.59496	1.963841
24.67491	1.763377
24.75487	1.811281
24.83482	1.88602
24.91477	1.772103
24.99473	1.703935
25.07468	1.763101
25.15463	1.759497
25.23459	1.71164
25.31454	1.728031
25.39449	1.797178
25.47444	1.862964
25.5544	1.842183
25.63435	1.858642
25.7143	1.811102
25.79426	1.909318
25.87421	1.864295
25.95416	1.871134
26.03412	1.7302
26.11407	1.77418
26.19402	1.720912
26.27397	1.745942
26.35393	1.841119
26.43388	1.719871
26.51383	1.73121
26.59379	1.795226
26.67374	1.755967
26.75369	1.806943
26.83365	1.848657
26.9136	1.797891
26.99355	7.75105
27.07351	5.637956
27.15346	1.931492
27.23341	1.791215
27.31336	1.907928
27.39332	1.869402
27.47327	35.21687
27.55322	1.923143
27.63318	2.01524
27.71313	1.961522
27.79308	2.044913
27.87304	2.01493
27.95299	2.166693
28.03294	2.193403
28.11289	2.223582
28.19285	2.293491
28.2728	2.382811
28.35275	2.614196
28.43271	2.972171
28.51266	3.842906
28.59261	5.069938
28.67257	7.202202
28.75252	10.28419
28.83247	12.38543
28.91242	11.48513
28.99238	9.017561
29.07233	6.648619
29.15228	4.224382
29.23224	3.239158
29.31219	2.64804
29.39214	2.521762
29.4721	2.267169
29.55205	2.134866
29.632	2.106347
29.71195	2.048813
29.79191	2.054149
29.87186	2.061877
29.95181	1.977461
30.03177	2.013698
30.11172	1.990998
30.19167	1.931016
30.27163	1.852527
30.35158	1.901875
30.43153	1.944993
30.51148	1.88778
30.59144	1.906468
30.67139	1.780556
30.75134	1.779411
30.8313	1.760335
30.91125	1.807165
30.9912	1.893359
31.07116	1.776333
31.15111	1.774107
31.23106	1.704723
31.31102	1.807958
31.39097	1.861835
31.47092	1.86394
31.55087	1.831977
31.63083	1.782381
31.71078	1.84659
31.79073	1.871116
31.87069	1.849163
31.95064	1.856497
32.03059	1.870401
32.11055	1.778629
32.1905	1.824962
32.27045	1.760791
32.3504	1.747841
32.43036	1.845356
32.51031	1.947649
32.59026	1.971656
32.67022	2.016707
32.75017	2.022436
32.83012	2.107378
32.91008	2.12701
32.99003	2.042444
33.06998	2.183315
33.14993	2.218942
33.22989	2.44692
33.30984	2.515177
33.38979	2.611716
33.46975	2.998312
33.5497	3.982926
33.62965	5.78509
33.70961	8.467211
33.78956	11.35759
33.86951	13.29354
33.94946	11.70519
34.02942	9.139913
34.10937	7.185674
34.18932	4.675964
34.26928	3.384214
34.34923	2.718086
34.42918	2.465666
34.50914	2.32375
34.58909	2.174156
34.66904	2.186337
34.749	2.046735
34.82895	2.151807
34.9089	2.003568
34.98885	2.192566
35.06881	2.472044
35.14876	2.659404
35.22871	3.33324
35.30867	4.320457
35.38862	4.844216
35.46857	4.740966
35.54853	3.839592
35.62848	3.325604
35.70843	2.708682
35.78838	2.109598
35.86834	1.955522
35.94829	1.814976
36.02824	1.631376
36.1082	1.484328
36.18815	1.548432
36.2681	1.658395
36.34806	1.548214
36.42801	1.551388
36.50796	1.497877
36.58791	1.626791
36.66787	1.637957
36.74782	1.468113
36.82777	1.589556
36.90773	1.600617
36.98768	1.59913
37.06763	1.531931
37.14759	1.569522
37.22754	1.324461
37.30749	1.581825
37.38744	1.494029
37.4674	1.39578
37.54735	1.286637
37.6273	1.41308
37.70726	1.536148
37.78721	1.43633
37.86716	1.43226
37.94712	1.597517
38.02707	1.399627
38.10702	1.410475
38.18697	1.464113
38.26693	1.267664
38.34688	1.363282
38.42683	1.708485
38.50679	1.121381
38.58674	1.090734
38.66669	1.273574
38.74665	1.327134
38.8266	1.400412
38.90655	1.606895
38.98651	1.073647
39.06646	1.104001
39.14641	1.355021
39.22636	1.068494
39.30632	1.317221
39.38627	1.166775
39.46622	1.408777
39.54618	1.401809
39.62613	1.682565
39.70608	1.096239
39.78604	1.452195
39.86599	0.6294894
39.94594	1.010524
